"","ARmaior","Armenor","NomeMunic","Total","ano"
"1600","MINAS GERAIS",3103207,"Araçaí - MG",2308.307386,2020
"1601","MINAS GERAIS",3103306,"Aracitaba - MG",1964.156974,2020
"1602","MINAS GERAIS",3103405,"Araçuaí - MG",36448.47771,2020
"1603","MINAS GERAIS",3103504,"Araguari - MG",115913.3712,2020
"1604","MINAS GERAIS",3103603,"Arantina - MG",2734.262418,2020
"1605","MINAS GERAIS",3103702,"Araponga - MG",8389.84239,2020
"1606","MINAS GERAIS",3103751,"Araporã - MG",7183.836434,2020
"1607","MINAS GERAIS",3103801,"Arapuá - MG",2730.61553,2020
"1608","MINAS GERAIS",3103900,"Araújos - MG",9593.09952,2020
"1609","MINAS GERAIS",3104007,"Araxá - MG",109339.3484,2020
"1610","MINAS GERAIS",3104106,"Arceburgo - MG",11102.85544,2020
"1611","MINAS GERAIS",3104205,"Arcos - MG",40101.31077,2020
"1612","MINAS GERAIS",3104304,"Areado - MG",15047.58697,2020
"1613","MINAS GERAIS",3104403,"Argirita - MG",2747.92816,2020
"1614","MINAS GERAIS",3104452,"Aricanduva - MG",5219.378851,2020
"1615","MINAS GERAIS",3104502,"Arinos - MG",17588.11014,2020
"1616","MINAS GERAIS",3104601,"Astolfo Dutra - MG",14223.36101,2020
"1617","MINAS GERAIS",3104700,"Ataléia - MG",12707.42134,2020
"1618","MINAS GERAIS",3104809,"Augusto de Lima - MG",4873.55043,2020
"1619","MINAS GERAIS",3104908,"Baependi - MG",18726.12988,2020
"1620","MINAS GERAIS",3105004,"Baldim - MG",7701.08681,2020
"1621","MINAS GERAIS",3105103,"Bambuí - MG",23291.1809,2020
"1622","MINAS GERAIS",3105202,"Bandeira - MG",4764.90858,2020
"1623","MINAS GERAIS",3105301,"Bandeira do Sul - MG",5753.84337,2020
"1624","MINAS GERAIS",3105400,"Barão de Cocais - MG",33765.37086,2020
"1625","MINAS GERAIS",3105509,"Barão de Monte Alto - MG",5335.49843,2020
"1626","MINAS GERAIS",3105608,"Barbacena - MG",137119.8381,2020
"1627","MINAS GERAIS",3105707,"Barra Longa - MG",5276.74181,2020
"1628","MINAS GERAIS",3105905,"Barroso - MG",20547.79818,2020
"1629","MINAS GERAIS",3106002,"Bela Vista de Minas - MG",10218.11091,2020
"1630","MINAS GERAIS",3106101,"Belmiro Braga - MG",3411.215265,2020
"1631","MINAS GERAIS",3106200,"Belo Horizonte - MG",2469866.594,2020
"1632","MINAS GERAIS",3106309,"Belo Oriente - MG",27449.73177,2020
"1633","MINAS GERAIS",3106408,"Belo Vale - MG",7576.89081,2020
"1634","MINAS GERAIS",3106507,"Berilo - MG",11805.22076,2020
"1635","MINAS GERAIS",3106606,"Bertópolis - MG",4651.29624,2020
"1636","MINAS GERAIS",3106655,"Berizal - MG",4725.495571,2020
"1637","MINAS GERAIS",3106705,"Betim - MG",458244.0426,2020
"1638","MINAS GERAIS",3106804,"Bias Fortes - MG",3465.85954,2020
"1639","MINAS GERAIS",3106903,"Bicas - MG",14225.08056,2020
"1640","MINAS GERAIS",3107000,"Biquinhas - MG",2465.220108,2020
"1641","MINAS GERAIS",3107109,"Boa Esperança - MG",39297.25032,2020
"1642","MINAS GERAIS",3107208,"Bocaina de Minas - MG",4924.8786,2020
"1643","MINAS GERAIS",3107307,"Bocaiúva - MG",50213.2076,2020
"1644","MINAS GERAIS",3107406,"Bom Despacho - MG",50602.06839,2020
"1645","MINAS GERAIS",3107505,"Bom Jardim de Minas - MG",6324.89448,2020
"1646","MINAS GERAIS",3107604,"Bom Jesus da Penha - MG",4072.299444,2020
"1647","MINAS GERAIS",3107703,"Bom Jesus do Amparo - MG",6015.20294,2020
"1648","MINAS GERAIS",3107802,"Bom Jesus do Galho - MG",14671.65323,2020
"1649","MINAS GERAIS",3107901,"Bom Repouso - MG",10513.71769,2020
"1650","MINAS GERAIS",3108008,"Bom Sucesso - MG",17036.71073,2020
"1651","MINAS GERAIS",3108107,"Bonfim - MG",6555.98201,2020
"1652","MINAS GERAIS",3108206,"Bonfinópolis de Minas - MG",5462.67654,2020
"1653","MINAS GERAIS",3108255,"Bonito de Minas - MG",11507.39152,2020
"1654","MINAS GERAIS",3108305,"Borda da Mata - MG",19351.09582,2020
"1655","MINAS GERAIS",3108404,"Botelhos - MG",14757.61679,2020
"1656","MINAS GERAIS",3108503,"Botumirim - MG",6354.38481,2020
"1657","MINAS GERAIS",3108552,"Brasilândia de Minas - MG",17257.95755,2020
"1658","MINAS GERAIS",3108602,"Brasília de Minas - MG",32017.78178,2020
"1659","MINAS GERAIS",3108701,"Brás Pires - MG",4225.06068,2020
"1660","MINAS GERAIS",3108800,"Braúnas - MG",4716.36251,2020
"1661","MINAS GERAIS",3108909,"Brazópolis - MG",14121.01711,2020
"1662","MINAS GERAIS",3109006,"Brumadinho - MG",41475.10739,2020
"1663","MINAS GERAIS",3109105,"Bueno Brandão - MG",10802.67549,2020
"1664","MINAS GERAIS",3109204,"Buenópolis - MG",10292.33424,2020
"1665","MINAS GERAIS",3109253,"Bugre - MG",4029.44595,2020
"1666","MINAS GERAIS",3109303,"Buritis - MG",24925.31023,2020
"1667","MINAS GERAIS",3109402,"Buritizeiro - MG",28210.5778,2020
"1668","MINAS GERAIS",3109451,"Cabeceira Grande - MG",6829.403494,2020
"1669","MINAS GERAIS",3109501,"Cabo Verde - MG",14089.22579,2020
"1670","MINAS GERAIS",3109600,"Cachoeira da Prata - MG",3595.52451,2020
"1671","MINAS GERAIS",3109709,"Cachoeira de Minas - MG",11324.74823,2020
"1672","MINAS GERAIS",3109808,"Cachoeira Dourada - MG",2690.257491,2020
"1673","MINAS GERAIS",3109907,"Caetanópolis - MG",11488.55066,2020
"1674","MINAS GERAIS",3110004,"Caeté - MG",44850.7414,2020
"1675","MINAS GERAIS",3110103,"Caiana - MG",5580.83215,2020
"1676","MINAS GERAIS",3110202,"Cajuri - MG",3989.96251,2020
"1677","MINAS GERAIS",3110301,"Caldas - MG",14170.59466,2020
"1678","MINAS GERAIS",3110400,"Camacho - MG",3005.487212,2020
"1679","MINAS GERAIS",3110509,"Camanducaia - MG",21533.59619,2020
"1680","MINAS GERAIS",3110608,"Cambuí - MG",29476.98205,2020
"1681","MINAS GERAIS",3110707,"Cambuquira - MG",12581.1267,2020
"1682","MINAS GERAIS",3110806,"Campanário - MG",3632.096432,2020
"1683","MINAS GERAIS",3110905,"Campanha - MG",16504.23676,2020
"1684","MINAS GERAIS",3111002,"Campestre - MG",20618.84709,2020
"1685","MINAS GERAIS",3111101,"Campina Verde - MG",19282.65859,2020
"1686","MINAS GERAIS",3111150,"Campo Azul - MG",3704.69629,2020
"1687","MINAS GERAIS",3111200,"Campo Belo - MG",53052.2365,2020
"1688","MINAS GERAIS",3111309,"Campo do Meio - MG",11422.89385,2020
"1689","MINAS GERAIS",3111408,"Campo Florido - MG",8601.18642,2020
"1690","MINAS GERAIS",3111507,"Campos Altos - MG",15547.83962,2020
"1691","MINAS GERAIS",3111606,"Campos Gerais - MG",28105.27246,2020
"1692","MINAS GERAIS",3111705,"Canaã - MG",4530.79933,2020
"1693","MINAS GERAIS",3111804,"Canápolis - MG",12210.11203,2020
"1694","MINAS GERAIS",3111903,"Cana Verde - MG",5527.79111,2020
"1695","MINAS GERAIS",3112000,"Candeias - MG",14475.26376,2020
"1696","MINAS GERAIS",3112059,"Cantagalo - MG",4604.80635,2020
"1697","MINAS GERAIS",3112109,"Caparaó - MG",5526.346808,2020
"1698","MINAS GERAIS",3112208,"Capela Nova - MG",4592.86138,2020
"1699","MINAS GERAIS",3112307,"Capelinha - MG",38723.02447,2020
"1700","MINAS GERAIS",3112406,"Capetinga - MG",6968.97758,2020
"1701","MINAS GERAIS",3112505,"Capim Branco - MG",9600.3191,2020
"1702","MINAS GERAIS",3112604,"Capinópolis - MG",16172.63848,2020
"1703","MINAS GERAIS",3112653,"Capitão Andrade - MG",5461.9409,2020
"1704","MINAS GERAIS",3112703,"Capitão Enéas - MG",15290.93084,2020
"1705","MINAS GERAIS",3112802,"Capitólio - MG",8511.68158,2020
"1706","MINAS GERAIS",3112901,"Caputira - MG",9198.46639,2020
"1707","MINAS GERAIS",3113008,"Caraí - MG",23516.92702,2020
"1708","MINAS GERAIS",3113107,"Caranaíba - MG",3165.423378,2020
"1709","MINAS GERAIS",3113206,"Carandaí - MG",25129.75721,2020
"1710","MINAS GERAIS",3113305,"Carangola - MG",32323.66908,2020
"1711","MINAS GERAIS",3113404,"Caratinga - MG",92099.4707,2020
"1712","MINAS GERAIS",3113503,"Carbonita - MG",9312.15517,2020
"1713","MINAS GERAIS",3113602,"Careaçu - MG",6690.59689,2020
"1714","MINAS GERAIS",3113701,"Carlos Chagas - MG",18608.88881,2020
"1715","MINAS GERAIS",3113800,"Carmésia - MG",2578.5489,2020
"1716","MINAS GERAIS",3113909,"Carmo da Cachoeira - MG",12164.43956,2020
"1717","MINAS GERAIS",3114006,"Carmo da Mata - MG",11244.68819,2020
"1718","MINAS GERAIS",3114105,"Carmo de Minas - MG",14891.25464,2020
"1719","MINAS GERAIS",3114204,"Carmo do Cajuru - MG",22740.633,2020
"1720","MINAS GERAIS",3114303,"Carmo do Paranaíba - MG",29524.31407,2020
"1721","MINAS GERAIS",3114402,"Carmo do Rio Claro - MG",20951.41574,2020
"1722","MINAS GERAIS",3114501,"Carmópolis de Minas - MG",19402.39402,2020
"1723","MINAS GERAIS",3114550,"Carneirinho - MG",9942.07153,2020
"1724","MINAS GERAIS",3114600,"Carrancas - MG",3948.398456,2020
"1725","MINAS GERAIS",3114709,"Carvalhópolis - MG",3493.28478,2020
"1726","MINAS GERAIS",3114808,"Carvalhos - MG",4364.03054,2020
"1727","MINAS GERAIS",3114907,"Casa Grande - MG",2272.244273,2020
"1728","MINAS GERAIS",3115003,"Cascalho Rico - MG",2986.150584,2020
"1729","MINAS GERAIS",3115102,"Cássia - MG",17367.94677,2020
"1730","MINAS GERAIS",3115201,"Conceição da Barra de Minas - MG",3929.968816,2020
"1731","MINAS GERAIS",3115300,"Cataguases - MG",74374.8923,2020
"1732","MINAS GERAIS",3115359,"Catas Altas - MG",5324.346991,2020
"1733","MINAS GERAIS",3115409,"Catas Altas da Noruega - MG",3620.994727,2020
"1734","MINAS GERAIS",3115458,"Catuji - MG",6471.562383,2020
"1735","MINAS GERAIS",3115474,"Catuti - MG",4910.250782,2020
"1736","MINAS GERAIS",3115508,"Caxambu - MG",20993.45811,2020
"1737","MINAS GERAIS",3115607,"Cedro do Abaeté - MG",1169.329463,2020
"1738","MINAS GERAIS",3115706,"Central de Minas - MG",6881.86514,2020
"1739","MINAS GERAIS",3115805,"Centralina - MG",10352.17758,2020
"1740","MINAS GERAIS",3115904,"Chácara - MG",2899.703447,2020
"1741","MINAS GERAIS",3116001,"Chalé - MG",5647.45745,2020
"1742","MINAS GERAIS",3116100,"Chapada do Norte - MG",15366.56212,2020
"1743","MINAS GERAIS",3116159,"Chapada Gaúcha - MG",15305.30052,2020
"1744","MINAS GERAIS",3116209,"Chiador - MG",2773.588277,2020
"1745","MINAS GERAIS",3116308,"Cipotânea - MG",6658.65544,2020
"1746","MINAS GERAIS",3116407,"Claraval - MG",4880.552755,2020
"1747","MINAS GERAIS",3116506,"Claro dos Poções - MG",7479.25036,2020
"1748","MINAS GERAIS",3116605,"Cláudio - MG",29079.09651,2020
"1749","MINAS GERAIS",3116704,"Coimbra - MG",7380.74713,2020
"1750","MINAS GERAIS",3116803,"Coluna - MG",8886.77089,2020
"1751","MINAS GERAIS",3116902,"Comendador Gomes - MG",3194.362178,2020
"1752","MINAS GERAIS",3117009,"Comercinho - MG",7187.69453,2020
"1753","MINAS GERAIS",3117108,"Conceição da Aparecida - MG",10355.85413,2020
"1754","MINAS GERAIS",3117207,"Conceição das Pedras - MG",2749.22265,2020
"1755","MINAS GERAIS",3117306,"Conceição das Alagoas - MG",30968.34989,2020
"1756","MINAS GERAIS",3117405,"Conceição de Ipanema - MG",4522.93704,2020
"1757","MINAS GERAIS",3117504,"Conceição do Mato Dentro - MG",17416.66515,2020
"1758","MINAS GERAIS",3117603,"Conceição do Pará - MG",5379.9844,2020
"1759","MINAS GERAIS",3117702,"Conceição do Rio Verde - MG",13543.35183,2020
"1760","MINAS GERAIS",3117801,"Conceição dos Ouros - MG",11804.74665,2020
"1761","MINAS GERAIS",3117836,"Cônego Marinho - MG",7480.22337,2020
"1762","MINAS GERAIS",3117876,"Confins - MG",6775.109314,2020
"1763","MINAS GERAIS",3117900,"Congonhal - MG",11725.15342,2020
"1764","MINAS GERAIS",3118007,"Congonhas - MG",56069.18344,2020
"1765","MINAS GERAIS",3118106,"Congonhas do Norte - MG",4920.69143,2020
"1766","MINAS GERAIS",3118205,"Conquista - MG",6886.99785,2020
"1767","MINAS GERAIS",3118304,"Conselheiro Lafaiete - MG",129625.7795,2020
"1768","MINAS GERAIS",3118403,"Conselheiro Pena - MG",22524.19104,2020
"1769","MINAS GERAIS",3118502,"Consolação - MG",1743.915021,2020
"1770","MINAS GERAIS",3118601,"Contagem - MG",662969.3485,2020
"1771","MINAS GERAIS",3118700,"Coqueiral - MG",8985.03215,2020
"1772","MINAS GERAIS",3118809,"Coração de Jesus - MG",26471.5519,2020
"1773","MINAS GERAIS",3118908,"Cordisburgo - MG",8660.66751,2020
"1774","MINAS GERAIS",3119005,"Cordislândia - MG",3570.573046,2020
"1775","MINAS GERAIS",3119104,"Corinto - MG",23195.90937,2020
"1776","MINAS GERAIS",3119203,"Coroaci - MG",9772.59952,2020
"1777","MINAS GERAIS",3119302,"Coromandel - MG",27234.44401,2020
"1778","MINAS GERAIS",3119401,"Coronel Fabriciano - MG",108374.1652,2020
"1779","MINAS GERAIS",3119500,"Coronel Murta - MG",9108.16111,2020
"1780","MINAS GERAIS",3119609,"Coronel Pacheco - MG",3024.697687,2020
"1781","MINAS GERAIS",3119708,"Coronel Xavier Chaves - MG",3451.598766,2020
"1782","MINAS GERAIS",3119807,"Córrego Danta - MG",3200.24922,2020
"1783","MINAS GERAIS",3119906,"Córrego do Bom Jesus - MG",3568.17948,2020
"1784","MINAS GERAIS",3119955,"Córrego Fundo - MG",6232.439788,2020
"1785","MINAS GERAIS",3120003,"Córrego Novo - MG",2970.45371,2020
"1786","MINAS GERAIS",3120102,"Couto de Magalhães de Minas - MG",4343.356855,2020
"1787","MINAS GERAIS",3120151,"Crisólita - MG",6685.19974,2020
"1788","MINAS GERAIS",3120201,"Cristais - MG",13098.35322,2020
"1789","MINAS GERAIS",3120300,"Cristália - MG",6117.793621,2020
"1790","MINAS GERAIS",3120409,"Cristiano Otoni - MG",5269.201939,2020
"1791","MINAS GERAIS",3120508,"Cristina - MG",10086.87883,2020
"1792","MINAS GERAIS",3120607,"Crucilândia - MG",4920.80026,2020
"1793","MINAS GERAIS",3120706,"Cruzeiro da Fortaleza - MG",4222.865068,2020
"1794","MINAS GERAIS",3120805,"Cruzília - MG",14991.31856,2020
"1795","MINAS GERAIS",3120839,"Cuparaque - MG",5018.65696,2020
"1796","MINAS GERAIS",3120870,"Curral de Dentro - MG",7678.47173,2020
"1797","MINAS GERAIS",3120904,"Curvelo - MG",79859.4125,2020
"1798","MINAS GERAIS",3121001,"Datas - MG",5331.92217,2020
"1799","MINAS GERAIS",3121100,"Delfim Moreira - MG",7907.85081,2020
"1800","MINAS GERAIS",3121209,"Delfinópolis - MG",7029.52117,2020
"1801","MINAS GERAIS",3121258,"Delta - MG",12344.056832,2020
"1802","MINAS GERAIS",3121308,"Descoberto - MG",5003.40763,2020
"1803","MINAS GERAIS",3121407,"Desterro de Entre Rios - MG",7000.12814,2020
"1804","MINAS GERAIS",3121506,"Desterro do Melo - MG",2914.216681,2020
"1805","MINAS GERAIS",3121605,"Diamantina - MG",47345.33276,2020
"1806","MINAS GERAIS",3121704,"Diogo de Vasconcelos - MG",3664.90173,2020
"1807","MINAS GERAIS",3121803,"Dionísio - MG",7818.71627,2020
"1808","MINAS GERAIS",3121902,"Divinésia - MG",3383.20845,2020
"1809","MINAS GERAIS",3122009,"Divino - MG",19603.24229,2020
"1810","MINAS GERAIS",3122108,"Divino das Laranjeiras - MG",4910.67279,2020
"1811","MINAS GERAIS",3122207,"Divinolândia de Minas - MG",7468.2798,2020
"1812","MINAS GERAIS",3122306,"Divinópolis - MG",241184.5711,2020
"1813","MINAS GERAIS",3122355,"Divisa Alegre - MG",6832.662242,2020
"1814","MINAS GERAIS",3122405,"Divisa Nova - MG",6049.41817,2020
"1815","MINAS GERAIS",3122454,"Divisópolis - MG",11375.14856,2020
"1816","MINAS GERAIS",3122470,"Dom Bosco - MG",3676.809896,2020
"1817","MINAS GERAIS",3122504,"Dom Cavati - MG",4933.10156,2020
"1818","MINAS GERAIS",3122603,"Dom Joaquim - MG",4442.24616,2020
"1819","MINAS GERAIS",3122702,"Dom Silvério - MG",4950.47394,2020
"1820","MINAS GERAIS",3122801,"Dom Viçoso - MG",2964.051156,2020
"1821","MINAS GERAIS",3122900,"Dona Eusébia - MG",6485.62762,2020
"1822","MINAS GERAIS",3123007,"Dores de Campos - MG",10126.81537,2020
"1823","MINAS GERAIS",3123106,"Dores de Guanhães - MG",5086.28379,2020
"1824","MINAS GERAIS",3123205,"Dores do Indaiá - MG",12863.91445,2020
"1825","MINAS GERAIS",3123304,"Dores do Turvo - MG",4125.28123,2020
"1826","MINAS GERAIS",3123403,"Doresópolis - MG",1531.981077,2020
"1827","MINAS GERAIS",3123502,"Douradoquara - MG",1887.291962,2020
"1828","MINAS GERAIS",3123528,"Durandé - MG",7839.24101,2020
"1829","MINAS GERAIS",3123601,"Elói Mendes - MG",28302.33786,2020
"1830","MINAS GERAIS",3123700,"Engenheiro Caldas - MG",11072.2322,2020
"1831","MINAS GERAIS",3123809,"Engenheiro Navarro - MG",7214.4199,2020
"1832","MINAS GERAIS",3123858,"Entre Folhas - MG",5221.8467,2020
"1833","MINAS GERAIS",3123908,"Entre Rios de Minas - MG",15075.10538,2020
"1834","MINAS GERAIS",3124005,"Ervália - MG",18768.5564,2020
"1835","MINAS GERAIS",3124104,"Esmeraldas - MG",74210.78124,2020
"1836","MINAS GERAIS",3124203,"Espera Feliz - MG",24898.35364,2020
"1837","MINAS GERAIS",3124302,"Espinosa - MG",31309.59598,2020
"1838","MINAS GERAIS",3124401,"Espírito Santo do Dourado - MG",4594.04665,2020
"1839","MINAS GERAIS",3124500,"Estiva - MG",11152.3665,2020
"1840","MINAS GERAIS",3124609,"Estrela Dalva - MG",2388.097791,2020
"1841","MINAS GERAIS",3124708,"Estrela do Indaiá - MG",3373.20354,2020
"1842","MINAS GERAIS",3124807,"Estrela do Sul - MG",7946.31353,2020
"1843","MINAS GERAIS",3124906,"Eugenópolis - MG",11156.64701,2020
"1844","MINAS GERAIS",3125002,"Ewbank da Câmara - MG",3995.780963,2020
"1845","MINAS GERAIS",3125101,"Extrema - MG",40567.3398,2020
"1846","MINAS GERAIS",3125200,"Fama - MG",2278.738179,2020
"1847","MINAS GERAIS",3125309,"Faria Lemos - MG",3275.84316,2020
"1848","MINAS GERAIS",3125408,"Felício dos Santos - MG",4688.00901,2020
"1849","MINAS GERAIS",3125507,"São Gonçalo do Rio Preto - MG",3144.455623,2020
"1850","MINAS GERAIS",3125606,"Felisburgo - MG",7125.55502,2020
"1851","MINAS GERAIS",3125705,"Felixlândia - MG",15078.54578,2020
"1852","MINAS GERAIS",3125804,"Fernandes Tourinho - MG",3222.020047,2020
"1853","MINAS GERAIS",3125903,"Ferros - MG",9737.99605,2020
"1854","MINAS GERAIS",3125952,"Fervedouro - MG",11142.53685,2020
"1855","MINAS GERAIS",3126000,"Florestal - MG",7233.60072,2020
"1856","MINAS GERAIS",3126109,"Formiga - MG",65990.4817,2020
"1857","MINAS GERAIS",3126208,"Formoso - MG",9964.30969,2020
"1858","MINAS GERAIS",3126307,"Fortaleza de Minas - MG",4396.987795,2020
"1859","MINAS GERAIS",3126406,"Fortuna de Minas - MG",2897.053045,2020
"1860","MINAS GERAIS",3126505,"Francisco Badaró - MG",10003.90214,2020
"1861","MINAS GERAIS",3126604,"Francisco Dumont - MG",5243.9926,2020
"1862","MINAS GERAIS",3126703,"Francisco Sá - MG",26179.54096,2020
"1863","MINAS GERAIS",3126752,"Franciscópolis - MG",5423.94388,2020
"1864","MINAS GERAIS",3126802,"Frei Gaspar - MG",5888.1326,2020
"1865","MINAS GERAIS",3126901,"Frei Inocêncio - MG",9411.34455,2020
"1866","MINAS GERAIS",3126950,"Frei Lagonegro - MG",3494.177728,2020
"1867","MINAS GERAIS",3127008,"Fronteira - MG",20566.83055,2020
"1868","MINAS GERAIS",3127057,"Fronteira dos Vales - MG",4527.068357,2020
"1869","MINAS GERAIS",3127073,"Fruta de Leite - MG",5578.79285,2020
"1870","MINAS GERAIS",3127107,"Frutal - MG",60755.7471,2020
"1871","MINAS GERAIS",3127206,"Funilândia - MG",4237.427351,2020
"1872","MINAS GERAIS",3127305,"Galiléia - MG",6715.44746,2020
"1873","MINAS GERAIS",3127339,"Gameleiras - MG",5115.269957,2020
"1874","MINAS GERAIS",3127354,"Glaucilândia - MG",3096.407823,2020
"1875","MINAS GERAIS",3127370,"Goiabeira - MG",3304.905695,2020
"1876","MINAS GERAIS",3127388,"Goianá - MG",3719.74641,2020
"1877","MINAS GERAIS",3127404,"Gonçalves - MG",4245.28788,2020
"1878","MINAS GERAIS",3127503,"Gonzaga - MG",6093.48372,2020
"1879","MINAS GERAIS",3127602,"Gouveia - MG",11583.34704,2020
"1880","MINAS GERAIS",3127701,"Governador Valadares - MG",277115.9659,2020
"1881","MINAS GERAIS",3127800,"Grão Mogol - MG",15858.29396,2020
"1882","MINAS GERAIS",3127909,"Grupiara - MG",1400.366257,2020
"1883","MINAS GERAIS",3128006,"Guanhães - MG",34180.21397,2020
"1884","MINAS GERAIS",3128105,"Guapé - MG",13977.73543,2020
"1885","MINAS GERAIS",3128204,"Guaraciaba - MG",10048.18417,2020
"1886","MINAS GERAIS",3128253,"Guaraciama - MG",5000.20795,2020
"1887","MINAS GERAIS",3128303,"Guaranésia - MG",18811.34126,2020
"1888","MINAS GERAIS",3128402,"Guarani - MG",8801.04354,2020
"1889","MINAS GERAIS",3128501,"Guarará - MG",3835.5217,2020
"1890","MINAS GERAIS",3128600,"Guarda-Mor - MG",6650.7753,2020
"1891","MINAS GERAIS",3128709,"Guaxupé - MG",51106.873,2020
"1892","MINAS GERAIS",3128808,"Guidoval - MG",6999.11552,2020
"1893","MINAS GERAIS",3128907,"Guimarânia - MG",7963.36764,2020
"1894","MINAS GERAIS",3129004,"Guiricema - MG",8343.1668,2020
"1895","MINAS GERAIS",3129103,"Gurinhatã - MG",5561.68515,2020
"1896","MINAS GERAIS",3129202,"Heliodora - MG",6469.09927,2020
"1897","MINAS GERAIS",3129301,"Iapu - MG",10735.56324,2020
"1898","MINAS GERAIS",3129400,"Ibertioga - MG",5079.164875,2020
"1899","MINAS GERAIS",3129509,"Ibiá - MG",25345.89042,2020
"1900","MINAS GERAIS",3129608,"Ibiaí - MG",8396.7252,2020
"1901","MINAS GERAIS",3129657,"Ibiracatu - MG",5989.75896,2020
"1902","MINAS GERAIS",3129707,"Ibiraci - MG",14283.98988,2020
"1903","MINAS GERAIS",3129806,"Ibirité - MG",186411.16532,2020
"1904","MINAS GERAIS",3129905,"Ibitiúra de Minas - MG",3430.167928,2020
"1905","MINAS GERAIS",3130002,"Ibituruna - MG",2955.9357,2020
"1906","MINAS GERAIS",3130051,"Icaraí de Minas - MG",12353.81958,2020
"1907","MINAS GERAIS",3130101,"Igarapé - MG",46088.74204,2020
"1908","MINAS GERAIS",3130200,"Igaratinga - MG",11275.06941,2020
"1909","MINAS GERAIS",3130309,"Iguatama - MG",7884.27894,2020
"1910","MINAS GERAIS",3130408,"Ijaci - MG",6497.27901,2020
"1911","MINAS GERAIS",3130507,"Ilicínea - MG",12334.11474,2020
